200.6,0.44606
200.7,0.44597
200.8,0.44588
200.9,0.44579
201,0.4457
201.1,0.44561
201.2,0.44552
201.3,0.44543
201.4,0.44534
201.5,0.44525
201.6,0.44516
201.7,0.44507
201.8,0.44498
201.9,0.44489
202,0.4448
202.1,0.44471
202.2,0.44462
202.3,0.44453
202.4,0.44444
202.5,0.44435
202.6,0.44426
202.7,0.44417
202.8,0.44408
202.9,0.44399
